_id,recvTime,fiwareServicePath,entityType,entityId,LAeq,LAeq_d,LAeq_den,LAeq_e,LAeq_n,dateObserved
140,2021-02-05T00:00:23.965Z,/sonometros,NoiseLevelObserved,T248661-daily,55.2,57.2,56.8,52.6,45.9,2021-02-04
141,2021-02-06T00:00:25.877Z,/sonometros,NoiseLevelObserved,T248661-daily,54.7,56.7,56.1,51.3,44.9,2021-02-05
142,2021-02-07T00:00:30.266Z,/sonometros,NoiseLevelObserved,T248661-daily,52.6,54.4,54.9,51.5,45.2,2021-02-06
143,2021-02-08T00:00:30.390Z,/sonometros,NoiseLevelObserved,T248661-daily,52.0,53.4,54.4,54.4,43.4,2021-02-07
144,2021-02-09T00:00:33.315Z,/sonometros,NoiseLevelObserved,T248661-daily,54.5,56.4,56.5,52.4,46.4,2021-02-08
145,2021-02-10T00:00:34.809Z,/sonometros,NoiseLevelObserved,T248661-daily,54.5,56.4,56.1,52.5,45.0,2021-02-09
146,2021-02-11T00:00:52.828Z,/sonometros,NoiseLevelObserved,T248661-daily,56.0,58.0,57.4,51.3,46.5,2021-02-10
147,2021-02-12T00:00:55.791Z,/sonometros,NoiseLevelObserved,T248661-daily,55.7,57.8,56.9,50.2,45.2,2021-02-11
148,2021-02-13T00:00:58.307Z,/sonometros,NoiseLevelObserved,T248661-daily,57.9,60.1,58.8,52.1,45.3,2021-02-12
149,2021-02-14T00:01:17.439Z,/sonometros,NoiseLevelObserved,T248661-daily,53.2,54.9,55.5,52.5,45.9,2021-02-13
150,2021-02-15T00:00:04.988Z,/sonometros,NoiseLevelObserved,T248661-daily,52.3,53.5,56.3,51.3,48.9,2021-02-14
151,2021-02-16T00:00:17.595Z,/sonometros,NoiseLevelObserved,T248661-daily,55.2,57.0,57.9,50.2,49.5,2021-02-15
152,2021-02-17T00:00:08.389Z,/sonometros,NoiseLevelObserved,T248661-daily,54.6,56.5,56.3,50.7,46.0,2021-02-16
153,2021-03-08T00:00:20.732Z,/sonometros,NoiseLevelObserved,T248661-daily,52.7,53.6,54.4,52.2,45.1,2021-03-07
154,2021-03-09T00:00:23.334Z,/sonometros,NoiseLevelObserved,T248661-daily,55.2,57.1,57.2,51.4,47.6,2021-03-08
155,2021-03-10T00:00:13.193Z,/sonometros,NoiseLevelObserved,T248661-daily,55.6,57.6,57.3,50.6,47.0,2021-03-09
156,2021-03-11T00:00:14.615Z,/sonometros,NoiseLevelObserved,T248661-daily,56.6,58.6,58.1,54.4,46.6,2021-03-10
157,2021-03-12T02:26:03.481Z,/sonometros,NoiseLevelObserved,T248661-daily,55.3,57.3,57.1,51.4,46.8,2021-03-11
