_id,recvTime,fiwareServicePath,entityType,entityId,LAeq,LAeq_d,LAeq_den,LAeq_e,LAeq_n,dateObserved
69,2020-12-19T00:00:37.528Z,/sonometros,NoiseLevelObserved,T248670-daily,61.0,62.1,64.1,64.4,54.4,2020-12-18
70,2020-12-20T00:01:39.578Z,/sonometros,NoiseLevelObserved,T248670-daily,61.5,62.6,64.8,65.0,55.3,2020-12-19
71,2020-12-21T00:00:41.838Z,/sonometros,NoiseLevelObserved,T248670-daily,58.2,59.6,60.8,60.6,50.4,2020-12-20
72,2020-12-22T00:00:43.850Z,/sonometros,NoiseLevelObserved,T248670-daily,61.4,63.4,62.8,59.7,50.7,2020-12-21
73,2020-12-23T00:00:45.612Z,/sonometros,NoiseLevelObserved,T248670-daily,60.1,61.8,61.9,60.1,50.7,2020-12-22
74,2020-12-24T00:01:02.553Z,/sonometros,NoiseLevelObserved,T248670-daily,60.5,62.3,62.4,60.8,51.1,2020-12-23
75,2020-12-25T00:00:49.857Z,/sonometros,NoiseLevelObserved,T248670-daily,59.3,61.1,61.6,55.9,52.5,2020-12-24
76,2020-12-26T00:00:51.998Z,/sonometros,NoiseLevelObserved,T248670-daily,56.8,58.4,58.9,58.5,47.3,2020-12-25
77,2020-12-27T00:00:53.681Z,/sonometros,NoiseLevelObserved,T248670-daily,60.3,61.9,62.1,62.2,49.4,2020-12-26
78,2020-12-28T00:00:55.746Z,/sonometros,NoiseLevelObserved,T248670-daily,57.8,58.9,60.0,62.1,45.8,2020-12-27
79,2020-12-29T00:00:49.165Z,/sonometros,NoiseLevelObserved,T248670-daily,59.6,61.6,61.5,59.8,49.7,2020-12-28
80,2020-12-30T00:00:51.219Z,/sonometros,NoiseLevelObserved,T248670-daily,59.6,61.4,61.6,59.7,50.9,2020-12-29
81,2020-12-31T00:00:53.6Z,/sonometros,NoiseLevelObserved,T248670-daily,59.5,61.1,61.6,60.9,50.5,2020-12-30
82,2021-01-01T00:00:55.208Z,/sonometros,NoiseLevelObserved,T248670-daily,61.5,62.7,64.5,64.2,55.0,2020-12-31
83,2021-01-02T00:00:56.991Z,/sonometros,NoiseLevelObserved,T248670-daily,57.1,56.2,62.3,63.5,54.2,2021-01-01
84,2021-01-03T00:00:00.463Z,/sonometros,NoiseLevelObserved,T248670-daily,57.2,58.6,59.9,59.4,49.8,2021-01-02
